	to_lang	title	to_id	from_id	from_title	authorid	workid	from_file	to_file	author_genre
urn:cts:greekLit:tlg0007.tlg054	eng	Demosthenes	urn:cts:greekLit:tlg0007.tlg054.perseus-eng2	urn:cts:greekLit:tlg0007.tlg054.perseus-grc2	Demosthenes	tlg0007	tlg054	tlg0007.tlg054.perseus-grc2	tlg0007.tlg054.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg055	eng	Cicero	urn:cts:greekLit:tlg0007.tlg055.perseus-eng2	urn:cts:greekLit:tlg0007.tlg055.perseus-grc2	Cicero	tlg0007	tlg055	tlg0007.tlg055.perseus-grc2	tlg0007.tlg055.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg056	eng	Comparison of Demosthenes and Cicero	urn:cts:greekLit:tlg0007.tlg056.perseus-eng2	urn:cts:greekLit:tlg0007.tlg056.perseus-grc2	Comparison of Demosthenes and Cicero	tlg0007	tlg056	tlg0007.tlg056.perseus-grc2	tlg0007.tlg056.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg057	eng	Demetrius	urn:cts:greekLit:tlg0007.tlg057.perseus-eng2	urn:cts:greekLit:tlg0007.tlg057.perseus-grc2	Demetrius	tlg0007	tlg057	tlg0007.tlg057.perseus-grc2	tlg0007.tlg057.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg058	eng	Antony	urn:cts:greekLit:tlg0007.tlg058.perseus-eng2	urn:cts:greekLit:tlg0007.tlg058.perseus-grc2	Antony	tlg0007	tlg058	tlg0007.tlg058.perseus-grc2	tlg0007.tlg058.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg059	eng	Comparison of Demetrius and Antony	urn:cts:greekLit:tlg0007.tlg059.perseus-eng2	urn:cts:greekLit:tlg0007.tlg059.perseus-grc2	Comparison of Demetrius and Antony	tlg0007	tlg059	tlg0007.tlg059.perseus-grc2	tlg0007.tlg059.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg060	eng	Dion	urn:cts:greekLit:tlg0007.tlg060.perseus-eng2	urn:cts:greekLit:tlg0007.tlg060.perseus-grc2	Dion	tlg0007	tlg060	tlg0007.tlg060.perseus-grc2	tlg0007.tlg060.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg061	eng	Brutus	urn:cts:greekLit:tlg0007.tlg061.perseus-eng2	urn:cts:greekLit:tlg0007.tlg061.perseus-grc2	Brutus	tlg0007	tlg061	tlg0007.tlg061.perseus-grc2	tlg0007.tlg061.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg062	eng	Comparison of Dion and Brutus	urn:cts:greekLit:tlg0007.tlg062.perseus-eng2	urn:cts:greekLit:tlg0007.tlg062.perseus-grc2	Comparison of Dion and Brutus	tlg0007	tlg062	tlg0007.tlg062.perseus-grc2	tlg0007.tlg062.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg063	eng	Aratus	urn:cts:greekLit:tlg0007.tlg063.perseus-eng2	urn:cts:greekLit:tlg0007.tlg063.perseus-grc2	Aratus	tlg0007	tlg063	tlg0007.tlg063.perseus-grc2	tlg0007.tlg063.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg064	eng	Artaxerxes	urn:cts:greekLit:tlg0007.tlg064.perseus-eng2	urn:cts:greekLit:tlg0007.tlg064.perseus-grc2	Artaxerxes	tlg0007	tlg064	tlg0007.tlg064.perseus-grc2	tlg0007.tlg064.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg065	eng	Galba	urn:cts:greekLit:tlg0007.tlg065.perseus-eng2	urn:cts:greekLit:tlg0007.tlg065.perseus-grc2	Galba	tlg0007	tlg065	tlg0007.tlg065.perseus-grc2	tlg0007.tlg065.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg066	eng	Otho	urn:cts:greekLit:tlg0007.tlg066.perseus-eng2	urn:cts:greekLit:tlg0007.tlg066.perseus-grc2	Otho	tlg0007	tlg066	tlg0007.tlg066.perseus-grc2	tlg0007.tlg066.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg067	eng	The Education of Children	urn:cts:greekLit:tlg0007.tlg067.perseus-eng3	urn:cts:greekLit:tlg0007.tlg067.perseus-grc2	Περὶ παίδων ἀγωγῆς	tlg0007	tlg067	tlg0007.tlg067.perseus-grc2	tlg0007.tlg067.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg067	eng	A Discourse Touching the Training of Children	urn:cts:greekLit:tlg0007.tlg067.perseus-eng4	urn:cts:greekLit:tlg0007.tlg067.perseus-grc2	Περὶ παίδων ἀγωγῆς	tlg0007	tlg067	tlg0007.tlg067.perseus-grc2	tlg0007.tlg067.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg068	eng	How the Young Man Should Study Poetry	urn:cts:greekLit:tlg0007.tlg068.perseus-eng3	urn:cts:greekLit:tlg0007.tlg068.perseus-grc2	Πῶς δεῖ τὸν νέον ποιημάτων ἀκούειν.	tlg0007	tlg068	tlg0007.tlg068.perseus-grc2	tlg0007.tlg068.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg068	eng	How a Young Man Ought to Hear Poems	urn:cts:greekLit:tlg0007.tlg068.perseus-eng4	urn:cts:greekLit:tlg0007.tlg068.perseus-grc2	Πῶς δεῖ τὸν νέον ποιημάτων ἀκούειν.	tlg0007	tlg068	tlg0007.tlg068.perseus-grc2	tlg0007.tlg068.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg069	eng	On Listening to Lectures	urn:cts:greekLit:tlg0007.tlg069.perseus-eng3	urn:cts:greekLit:tlg0007.tlg069.perseus-grc2	Περὶ τοῦ ἀκούειν.	tlg0007	tlg069	tlg0007.tlg069.perseus-grc2	tlg0007.tlg069.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg069	eng	Of Hearing	urn:cts:greekLit:tlg0007.tlg069.perseus-eng4	urn:cts:greekLit:tlg0007.tlg069.perseus-grc2	Περὶ τοῦ ἀκούειν.	tlg0007	tlg069	tlg0007.tlg069.perseus-grc2	tlg0007.tlg069.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg070	eng	How to Tell a Flatterer from a Friend	urn:cts:greekLit:tlg0007.tlg070.perseus-eng3	urn:cts:greekLit:tlg0007.tlg070.perseus-grc2	Πῶς ἄν τις διακρίνειε τὸν κόλακα τοῦ φίλοῦ	tlg0007	tlg070	tlg0007.tlg070.perseus-grc2	tlg0007.tlg070.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg070	eng	How to Know a Flatterer from a Friend	urn:cts:greekLit:tlg0007.tlg070.perseus-eng4	urn:cts:greekLit:tlg0007.tlg070.perseus-grc2	Πῶς ἄν τις διακρίνειε τὸν κόλακα τοῦ φίλοῦ	tlg0007	tlg070	tlg0007.tlg070.perseus-grc2	tlg0007.tlg070.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg071	eng	How a Man May Become Aware of His Progress in Virtue	urn:cts:greekLit:tlg0007.tlg071.perseus-eng3	urn:cts:greekLit:tlg0007.tlg071.perseus-grc2	Πῶς ἄν τις αἴσθοιτο ἑαυτοῦ προκόπτοντος ἐπʼ ἀρετή	tlg0007	tlg071	tlg0007.tlg071.perseus-grc2	tlg0007.tlg071.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg071	eng	How a Man May Be Sensible of His Progress in Virtue.	urn:cts:greekLit:tlg0007.tlg071.perseus-eng4	urn:cts:greekLit:tlg0007.tlg071.perseus-grc2	Πῶς ἄν τις αἴσθοιτο ἑαυτοῦ προκόπτοντος ἐπʼ ἀρετή	tlg0007	tlg071	tlg0007.tlg071.perseus-grc2	tlg0007.tlg071.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg072	eng	How To Profit By One's Enemies	urn:cts:greekLit:tlg0007.tlg072.perseus-eng3	urn:cts:greekLit:tlg0007.tlg072.perseus-grc2	Πῶς ἄν τις ἀπ’ ἐχθρῶν ὠφελοῖτο	tlg0007	tlg072	tlg0007.tlg072.perseus-grc2	tlg0007.tlg072.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg072	eng	How a man may receive advantage and profit from his            enemies.	urn:cts:greekLit:tlg0007.tlg072.perseus-eng4	urn:cts:greekLit:tlg0007.tlg072.perseus-grc2	Πῶς ἄν τις ἀπ’ ἐχθρῶν ὠφελοῖτο	tlg0007	tlg072	tlg0007.tlg072.perseus-grc2	tlg0007.tlg072.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg073	eng	On Having Many Friends	urn:cts:greekLit:tlg0007.tlg073.perseus-eng3	urn:cts:greekLit:tlg0007.tlg073.perseus-grc2	Περὶ πολυφιλίας	tlg0007	tlg073	tlg0007.tlg073.perseus-grc2	tlg0007.tlg073.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg073	eng	Of Large Acquaintance: or, an Essay to Prove the Folly of Seeking Many Friends	urn:cts:greekLit:tlg0007.tlg073.perseus-eng4	urn:cts:greekLit:tlg0007.tlg073.perseus-grc2	Περὶ πολυφιλίας	tlg0007	tlg073	tlg0007.tlg073.perseus-grc2	tlg0007.tlg073.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg074	eng	Chance	urn:cts:greekLit:tlg0007.tlg074.perseus-eng3	urn:cts:greekLit:tlg0007.tlg074.perseus-grc2	Περὶ τύχης	tlg0007	tlg074	tlg0007.tlg074.perseus-grc2	tlg0007.tlg074.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg074	eng	Of Fortune	urn:cts:greekLit:tlg0007.tlg074.perseus-eng4	urn:cts:greekLit:tlg0007.tlg074.perseus-grc2	Περὶ τύχης	tlg0007	tlg074	tlg0007.tlg074.perseus-grc2	tlg0007.tlg074.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg075	eng	Virtue and Vice	urn:cts:greekLit:tlg0007.tlg075.perseus-eng3	urn:cts:greekLit:tlg0007.tlg075.perseus-grc2	Περὶ ἀρετῆς καὶ κακιάς	tlg0007	tlg075	tlg0007.tlg075.perseus-grc2	tlg0007.tlg075.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg075	eng	Of Virtue and Vice	urn:cts:greekLit:tlg0007.tlg075.perseus-eng4	urn:cts:greekLit:tlg0007.tlg075.perseus-grc2	Περὶ ἀρετῆς καὶ κακιάς	tlg0007	tlg075	tlg0007.tlg075.perseus-grc2	tlg0007.tlg075.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg076	eng	A Letter of Condolence to Apollonius	urn:cts:greekLit:tlg0007.tlg076.perseus-eng3	urn:cts:greekLit:tlg0007.tlg076.perseus-grc2	Πραμυθητικὸς πρὸς Ἀπολλώνιον	tlg0007	tlg076	tlg0007.tlg076.perseus-grc2	tlg0007.tlg076.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg076	eng	Consolation to Apollonius	urn:cts:greekLit:tlg0007.tlg076.perseus-eng4	urn:cts:greekLit:tlg0007.tlg076.perseus-grc2	Πραμυθητικὸς πρὸς Ἀπολλώνιον	tlg0007	tlg076	tlg0007.tlg076.perseus-grc2	tlg0007.tlg076.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg077	eng	Advice About Keeping Well	urn:cts:greekLit:tlg0007.tlg077.perseus-eng3	urn:cts:greekLit:tlg0007.tlg077.perseus-grc2	Ὑγιεινὰ παραγγέλματα	tlg0007	tlg077	tlg0007.tlg077.perseus-grc2	tlg0007.tlg077.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg077	eng	Plutarch's Rules for the Preservation of Health	urn:cts:greekLit:tlg0007.tlg077.perseus-eng4	urn:cts:greekLit:tlg0007.tlg077.perseus-grc2	Ὑγιεινὰ παραγγέλματα	tlg0007	tlg077	tlg0007.tlg077.perseus-grc2	tlg0007.tlg077.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg078	eng	Advice to Bride and Groom	urn:cts:greekLit:tlg0007.tlg078.perseus-eng3	urn:cts:greekLit:tlg0007.tlg078.perseus-grc2	Γαμικὰ παραγγέλματα	tlg0007	tlg078	tlg0007.tlg078.perseus-grc2	tlg0007.tlg078.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg078	eng	Conjugal Precepts	urn:cts:greekLit:tlg0007.tlg078.perseus-eng4	urn:cts:greekLit:tlg0007.tlg078.perseus-grc2	Γαμικὰ παραγγέλματα	tlg0007	tlg078	tlg0007.tlg078.perseus-grc2	tlg0007.tlg078.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg079	eng	The Dinner of the Seven Wise Men	urn:cts:greekLit:tlg0007.tlg079.perseus-eng3	urn:cts:greekLit:tlg0007.tlg079.perseus-grc2	Πων επτά σοφών συμπόσιον	tlg0007	tlg079	tlg0007.tlg079.perseus-grc2	tlg0007.tlg079.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg079	eng	The Banquet of the Seven Wise Men	urn:cts:greekLit:tlg0007.tlg079.perseus-eng4	urn:cts:greekLit:tlg0007.tlg079.perseus-grc2	Πων επτά σοφών συμπόσιον	tlg0007	tlg079	tlg0007.tlg079.perseus-grc2	tlg0007.tlg079.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg080	eng	Superstition	urn:cts:greekLit:tlg0007.tlg080.perseus-eng3	urn:cts:greekLit:tlg0007.tlg080.perseus-grc2	Περὶ δεισιδαιμονίας	tlg0007	tlg080	tlg0007.tlg080.perseus-grc2	tlg0007.tlg080.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg080	eng	Of Superstition, or Indiscreet Devotion	urn:cts:greekLit:tlg0007.tlg080.perseus-eng4	urn:cts:greekLit:tlg0007.tlg080.perseus-grc2	Περὶ δεισιδαιμονίας	tlg0007	tlg080	tlg0007.tlg080.perseus-grc2	tlg0007.tlg080.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg081	eng	Sayings of Kings and Commanders	urn:cts:greekLit:tlg0007.tlg081.perseus-eng3	urn:cts:greekLit:tlg0007.tlg081.perseus-grc3	Ἀποφθέγματα βασιλέων καὶ στρατηγῶν	tlg0007	tlg081	tlg0007.tlg081.perseus-grc3	tlg0007.tlg081.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg081	eng	Sayings of Kings and Commanders	urn:cts:greekLit:tlg0007.tlg081.perseus-eng3	urn:cts:greekLit:tlg0007.tlg081.perseus-grc4	Ἀποφθέγματα βασιλέων καὶ στρατηγῶν	tlg0007	tlg081	tlg0007.tlg081.perseus-grc4	tlg0007.tlg081.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg081	eng	The apophthegms or remarkable sayings of kings and great            commanders.	urn:cts:greekLit:tlg0007.tlg081.perseus-eng4	urn:cts:greekLit:tlg0007.tlg081.perseus-grc3	Ἀποφθέγματα βασιλέων καὶ στρατηγῶν	tlg0007	tlg081	tlg0007.tlg081.perseus-grc3	tlg0007.tlg081.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg081	eng	The apophthegms or remarkable sayings of kings and great            commanders.	urn:cts:greekLit:tlg0007.tlg081.perseus-eng4	urn:cts:greekLit:tlg0007.tlg081.perseus-grc4	Ἀποφθέγματα βασιλέων καὶ στρατηγῶν	tlg0007	tlg081	tlg0007.tlg081.perseus-grc4	tlg0007.tlg081.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg082	eng	Sayings of Spartans	urn:cts:greekLit:tlg0007.tlg082.perseus-eng3	urn:cts:greekLit:tlg0007.tlg082.perseus-grc3	Ἀποφθέγματα Λακωνικά	tlg0007	tlg082	tlg0007.tlg082.perseus-grc3	tlg0007.tlg082.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg082	eng	Sayings of Spartans	urn:cts:greekLit:tlg0007.tlg082.perseus-eng3	urn:cts:greekLit:tlg0007.tlg082.perseus-grc4	Ἀποφθέγματα Λακωνικά	tlg0007	tlg082	tlg0007.tlg082.perseus-grc4	tlg0007.tlg082.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg082	eng	Laconic Apophthegms; or Remarkable Sayings of the Spartans.	urn:cts:greekLit:tlg0007.tlg082.perseus-eng4	urn:cts:greekLit:tlg0007.tlg082.perseus-grc3	Ἀποφθέγματα Λακωνικά	tlg0007	tlg082	tlg0007.tlg082.perseus-grc3	tlg0007.tlg082.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg082	eng	Laconic Apophthegms; or Remarkable Sayings of the Spartans.	urn:cts:greekLit:tlg0007.tlg082.perseus-eng4	urn:cts:greekLit:tlg0007.tlg082.perseus-grc4	Ἀποφθέγματα Λακωνικά	tlg0007	tlg082	tlg0007.tlg082.perseus-grc4	tlg0007.tlg082.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg082a	eng	The Ancient Customs of the Spartans	urn:cts:greekLit:tlg0007.tlg082a.perseus-eng2	urn:cts:greekLit:tlg0007.tlg082a.perseus-grc3	Τὰ παλαιὰ τῶν Λακεδαινίων ἐπιτηδεύματα	tlg0007	tlg082a	tlg0007.tlg082a.perseus-grc3	tlg0007.tlg082a.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg082a	eng	The Ancient Customs of the Spartans	urn:cts:greekLit:tlg0007.tlg082a.perseus-eng2	urn:cts:greekLit:tlg0007.tlg082a.perseus-grc4	Τὰ παλαιὰ τῶν Λακεδαινίων ἐπιτηδεύματα	tlg0007	tlg082a	tlg0007.tlg082a.perseus-grc4	tlg0007.tlg082a.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg082b	eng	Sayings of Spartan Women	urn:cts:greekLit:tlg0007.tlg082b.perseus-eng2	urn:cts:greekLit:tlg0007.tlg082b.perseus-grc3	Λακαινῶν ἀποφθάγματα	tlg0007	tlg082b	tlg0007.tlg082b.perseus-grc3	tlg0007.tlg082b.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg082b	eng	Sayings of Spartan Women	urn:cts:greekLit:tlg0007.tlg082b.perseus-eng2	urn:cts:greekLit:tlg0007.tlg082b.perseus-grc4	Λακαινῶν ἀποφθάγματα	tlg0007	tlg082b	tlg0007.tlg082b.perseus-grc4	tlg0007.tlg082b.perseus-eng2	Biographi
urn:cts:greekLit:tlg0007.tlg083	eng	Bravery of Women	urn:cts:greekLit:tlg0007.tlg083.perseus-eng3	urn:cts:greekLit:tlg0007.tlg083.perseus-grc3	Γυναικῶν ἀρεταί	tlg0007	tlg083	tlg0007.tlg083.perseus-grc3	tlg0007.tlg083.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg083	eng	Bravery of Women	urn:cts:greekLit:tlg0007.tlg083.perseus-eng3	urn:cts:greekLit:tlg0007.tlg083.perseus-grc4	Γυναικῶν ἀρεταί	tlg0007	tlg083	tlg0007.tlg083.perseus-grc4	tlg0007.tlg083.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg083	eng	Concerning the Virtues of Women	urn:cts:greekLit:tlg0007.tlg083.perseus-eng4	urn:cts:greekLit:tlg0007.tlg083.perseus-grc3	Γυναικῶν ἀρεταί	tlg0007	tlg083	tlg0007.tlg083.perseus-grc3	tlg0007.tlg083.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg083	eng	Concerning the Virtues of Women	urn:cts:greekLit:tlg0007.tlg083.perseus-eng4	urn:cts:greekLit:tlg0007.tlg083.perseus-grc4	Γυναικῶν ἀρεταί	tlg0007	tlg083	tlg0007.tlg083.perseus-grc4	tlg0007.tlg083.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg084a	eng	The Roman Questions	urn:cts:greekLit:tlg0007.tlg084a.perseus-eng3	urn:cts:greekLit:tlg0007.tlg084a.perseus-grc3	Αἴτια Ῥωμαϊκά	tlg0007	tlg084a	tlg0007.tlg084a.perseus-grc3	tlg0007.tlg084a.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg084a	eng	The Roman Questions	urn:cts:greekLit:tlg0007.tlg084a.perseus-eng3	urn:cts:greekLit:tlg0007.tlg084a.perseus-grc4	Κεφαλαίων καταγραφή Ῥωμαϊκά	tlg0007	tlg084a	tlg0007.tlg084a.perseus-grc4	tlg0007.tlg084a.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg084a	eng	Roman Questions	urn:cts:greekLit:tlg0007.tlg084a.perseus-eng4	urn:cts:greekLit:tlg0007.tlg084a.perseus-grc3	Αἴτια Ῥωμαϊκά	tlg0007	tlg084a	tlg0007.tlg084a.perseus-grc3	tlg0007.tlg084a.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg084a	eng	Roman Questions	urn:cts:greekLit:tlg0007.tlg084a.perseus-eng4	urn:cts:greekLit:tlg0007.tlg084a.perseus-grc4	Κεφαλαίων καταγραφή Ῥωμαϊκά	tlg0007	tlg084a	tlg0007.tlg084a.perseus-grc4	tlg0007.tlg084a.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg084b	eng	The Greek Questions	urn:cts:greekLit:tlg0007.tlg084b.perseus-eng3	urn:cts:greekLit:tlg0007.tlg084b.perseus-grc3	Αἴτια Ἑλληνικά	tlg0007	tlg084b	tlg0007.tlg084b.perseus-grc3	tlg0007.tlg084b.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg084b	eng	The Greek Questions	urn:cts:greekLit:tlg0007.tlg084b.perseus-eng3	urn:cts:greekLit:tlg0007.tlg084b.perseus-grc4	Κεφαλαίων καταγραφή Ἑλληνικά	tlg0007	tlg084b	tlg0007.tlg084b.perseus-grc4	tlg0007.tlg084b.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg084b	eng	Greek Questions	urn:cts:greekLit:tlg0007.tlg084b.perseus-eng4	urn:cts:greekLit:tlg0007.tlg084b.perseus-grc3	Αἴτια Ἑλληνικά	tlg0007	tlg084b	tlg0007.tlg084b.perseus-grc3	tlg0007.tlg084b.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg084b	eng	Greek Questions	urn:cts:greekLit:tlg0007.tlg084b.perseus-eng4	urn:cts:greekLit:tlg0007.tlg084b.perseus-grc4	Κεφαλαίων καταγραφή Ἑλληνικά	tlg0007	tlg084b	tlg0007.tlg084b.perseus-grc4	tlg0007.tlg084b.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg085	eng	Greek and Roman Parallel Stories	urn:cts:greekLit:tlg0007.tlg085.perseus-eng3	urn:cts:greekLit:tlg0007.tlg085.perseus-grc3	Συναγωγὴ ἱστοριῶν παραλλήλων Ἑλληνικῶν καὶ Ῥωμαϊκῶν	tlg0007	tlg085	tlg0007.tlg085.perseus-grc3	tlg0007.tlg085.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg085	eng	Greek and Roman Parallel Stories	urn:cts:greekLit:tlg0007.tlg085.perseus-eng3	urn:cts:greekLit:tlg0007.tlg085.perseus-grc4	Συναγωγὴ ἱστοριῶν παραλλήλων Ἑλληνικῶν καὶ Ῥωμαϊκῶν	tlg0007	tlg085	tlg0007.tlg085.perseus-grc4	tlg0007.tlg085.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg085	eng	Parallels, or a comparison between the Greek and Roman  Histories.	urn:cts:greekLit:tlg0007.tlg085.perseus-eng4	urn:cts:greekLit:tlg0007.tlg085.perseus-grc3	Συναγωγὴ ἱστοριῶν παραλλήλων Ἑλληνικῶν καὶ Ῥωμαϊκῶν	tlg0007	tlg085	tlg0007.tlg085.perseus-grc3	tlg0007.tlg085.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg085	eng	Parallels, or a comparison between the Greek and Roman  Histories.	urn:cts:greekLit:tlg0007.tlg085.perseus-eng4	urn:cts:greekLit:tlg0007.tlg085.perseus-grc4	Συναγωγὴ ἱστοριῶν παραλλήλων Ἑλληνικῶν καὶ Ῥωμαϊκῶν	tlg0007	tlg085	tlg0007.tlg085.perseus-grc4	tlg0007.tlg085.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg086	eng	On the Fortunes of the Romans	urn:cts:greekLit:tlg0007.tlg086.perseus-eng3	urn:cts:greekLit:tlg0007.tlg086.perseus-grc3	Περὶ τῆς Ῥωμαίων τύχης	tlg0007	tlg086	tlg0007.tlg086.perseus-grc3	tlg0007.tlg086.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg086	eng	On the Fortunes of the Romans	urn:cts:greekLit:tlg0007.tlg086.perseus-eng3	urn:cts:greekLit:tlg0007.tlg086.perseus-grc4	Περὶ τῆς Ῥωμαίων τύχης	tlg0007	tlg086	tlg0007.tlg086.perseus-grc4	tlg0007.tlg086.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg086	eng	Concerning the fortune of the Romans	urn:cts:greekLit:tlg0007.tlg086.perseus-eng4	urn:cts:greekLit:tlg0007.tlg086.perseus-grc3	Περὶ τῆς Ῥωμαίων τύχης	tlg0007	tlg086	tlg0007.tlg086.perseus-grc3	tlg0007.tlg086.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg086	eng	Concerning the fortune of the Romans	urn:cts:greekLit:tlg0007.tlg086.perseus-eng4	urn:cts:greekLit:tlg0007.tlg086.perseus-grc4	Περὶ τῆς Ῥωμαίων τύχης	tlg0007	tlg086	tlg0007.tlg086.perseus-grc4	tlg0007.tlg086.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg087	eng	On the Fortune or the Virtue of Alexander I and II	urn:cts:greekLit:tlg0007.tlg087.perseus-eng3	urn:cts:greekLit:tlg0007.tlg087.perseus-grc3	Περὶ τῆς Ἀλεξάνδρου τύχης ἢ ἀρετῆς λόγος Α, λόγος Β	tlg0007	tlg087	tlg0007.tlg087.perseus-grc3	tlg0007.tlg087.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg087	eng	On the Fortune or the Virtue of Alexander I and II	urn:cts:greekLit:tlg0007.tlg087.perseus-eng3	urn:cts:greekLit:tlg0007.tlg087.perseus-grc4	Περὶ τῆς Ἀλεξάνδρου τύχης ἢ ἀρετῆς λόγος Α, λόγος Β	tlg0007	tlg087	tlg0007.tlg087.perseus-grc4	tlg0007.tlg087.perseus-eng3	Biographi
urn:cts:greekLit:tlg0007.tlg087	eng	Concerning the fortune or virtue of Alexander the Great.	urn:cts:greekLit:tlg0007.tlg087.perseus-eng4	urn:cts:greekLit:tlg0007.tlg087.perseus-grc3	Περὶ τῆς Ἀλεξάνδρου τύχης ἢ ἀρετῆς λόγος Α, λόγος Β	tlg0007	tlg087	tlg0007.tlg087.perseus-grc3	tlg0007.tlg087.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg087	eng	Concerning the fortune or virtue of Alexander the Great.	urn:cts:greekLit:tlg0007.tlg087.perseus-eng4	urn:cts:greekLit:tlg0007.tlg087.perseus-grc4	Περὶ τῆς Ἀλεξάνδρου τύχης ἢ ἀρετῆς λόγος Α, λόγος Β	tlg0007	tlg087	tlg0007.tlg087.perseus-grc4	tlg0007.tlg087.perseus-eng4	Biographi
urn:cts:greekLit:tlg0007.tlg088	eng	Were the Athenians More Famous in War or in Wisdom?	urn:cts:greekLit:tlg0007.tlg088.perseus-eng3	urn:cts:greekLit:tlg0007.tlg088.perseus-grc3	Πότερον Ἀθηναῖοι κατὰ πόλεμον ἢ κατὰ σοφίαν ἐνδοξότεροι	tlg0007	tlg088	tlg0007.tlg088.perseus-grc3	tlg0007.tlg088.perseus-eng3	Biographi
